,panel,scenario-text,scenario-id,procedure,adult-rrl,peds-rrl,appropriateness
0,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
1,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
2,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
3,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
4,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,CTA coronary arteries with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
5,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,Arteriography coronary with ventriculography,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
6,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRA abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
7,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRI heart function with stress without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
8,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRI heart function with stress without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
9,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
10,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
11,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,SPECT or SPECT/CT MPI rest and stress,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,May be appropriate (Disagreement)
12,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually not appropriate
13,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
14,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,Arteriography pulmonary,10-30 mSv☢☢☢☢,,Usually not appropriate
15,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRA abdomen without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
16,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRA neck without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
17,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,MRA neck without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
18,Cardiac,"Acquired coronary artery abnormality suspected, TTE inadequate assessment of coronary morphology, next imaging study",3196446,FDG-PET/CT heart,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
19,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
20,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
21,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
22,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
23,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,CTA coronary arteries with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
24,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,Arteriography coronary with ventriculography,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
25,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRA abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
26,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRI heart function with stress without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
27,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRI heart function with stress without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
28,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
29,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
30,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,SPECT or SPECT/CT MPI rest and stress,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,May be appropriate (Disagreement)
31,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually not appropriate
32,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
33,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,Arteriography pulmonary,10-30 mSv☢☢☢☢,,Usually not appropriate
34,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRA abdomen without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
35,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRA neck without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
36,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,MRA neck without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
37,Cardiac,"Acquired coronary artery abnormality, TTE inadequate assessment of coronary morphology, next imaging study",3196445,FDG-PET/CT heart,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
38,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
39,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
40,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
41,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
42,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
43,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRA abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
44,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRA abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
45,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
46,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually not appropriate
47,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
48,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,Arteriography coronary with ventriculography,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
49,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,Arteriography pulmonary,10-30 mSv☢☢☢☢,,Usually not appropriate
50,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRA neck without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
51,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRA neck without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
52,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRI heart function with stress without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
53,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,MRI heart function with stress without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
54,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,CTA coronary arteries with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
55,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,FDG-PET/CT heart,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
56,Cardiac,"Anomalous pulmonary venous return suspected, TTE inadequate, next imaging study",3196456,SPECT or SPECT/CT MPI rest and stress,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
57,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
58,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
59,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
60,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
61,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
62,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRA abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
63,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRA abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
64,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
65,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually not appropriate
66,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
67,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,Arteriography coronary with ventriculography,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
68,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,Arteriography pulmonary,10-30 mSv☢☢☢☢,,Usually not appropriate
69,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRA neck without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
70,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRA neck without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
71,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRI heart function with stress without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
72,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,MRI heart function with stress without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
73,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,CTA coronary arteries with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
74,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,FDG-PET/CT heart,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
75,Cardiac,"Anomalous pulmonary venous return, TTE inadequate, next imaging study",3196457,SPECT or SPECT/CT MPI rest and stress,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
76,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
77,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
78,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
79,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
80,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
81,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,Arteriography coronary with ventriculography,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
82,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate (Disagreement)
83,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually not appropriate
84,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
85,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,Arteriography pulmonary,10-30 mSv☢☢☢☢,,Usually not appropriate
86,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRA abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
87,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRA abdomen without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
88,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRA neck without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
89,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRA neck without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
90,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRI heart function with stress without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
91,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,MRI heart function with stress without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
92,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,CTA coronary arteries with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
93,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,FDG-PET/CT heart,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
94,Cardiac,"Aortic coarctation suspected, TTE inadequate, next imaging study.",3196459,SPECT or SPECT/CT MPI rest and stress,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
95,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRA abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
96,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRA abdomen without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
97,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
98,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
99,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRA neck without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
100,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRA neck without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
101,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
102,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,May be appropriate
103,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
104,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
105,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,CTA coronary arteries with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
106,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
107,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,Arteriography coronary with ventriculography,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
108,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,Arteriography pulmonary,10-30 mSv☢☢☢☢,,Usually not appropriate
109,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRI heart function with stress without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
110,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,MRI heart function with stress without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
111,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
112,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,FDG-PET/CT heart,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
113,Cardiac,"Aortopathy, aorta surveillance, TTE inadequate, next imaging study",3196461,SPECT or SPECT/CT MPI rest and stress,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
114,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually appropriate
115,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,US echocardiography transthoracic resting,0 mSvO,0 mSv [ped]O,Usually appropriate
116,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,MRA chest abdomen pelvis without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
117,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
118,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
119,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
120,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
121,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
122,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,CTA chest abdomen pelvis with IV contrast,30-100 mSv☢☢☢☢☢,,Usually appropriate
123,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,MRA chest abdomen pelvis without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
124,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
125,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,US duplex Doppler abdomen,0 mSvO,0 mSv [ped]O,Usually not appropriate
126,Cardiac,"Arterial occlusion, lower extremity, embolic etiology suspected, next imaging study, determine source",3195891,Aortography chest abdomen pelvis,10-30 mSv☢☢☢☢,,Usually not appropriate
127,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually appropriate
128,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,US echocardiography transthoracic resting,0 mSvO,0 mSv [ped]O,Usually appropriate
129,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,MRA chest and abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
130,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
131,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
132,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
133,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
134,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,CTA chest and abdomen with IV contrast,10-30 mSv☢☢☢☢,,Usually appropriate
135,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,US duplex Doppler abdomen,0 mSvO,0 mSv [ped]O,May be appropriate
136,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,MRA chest and abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
137,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
138,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,MRA chest without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
139,Cardiac,"Arterial occlusion, mesenteric arterial system, embolic etiology suspected, next imaging study, determine source",3195887,Aortography chest and abdomen,10-30 mSv☢☢☢☢,,Usually not appropriate
140,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,Usually appropriate
141,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,US echocardiography transthoracic resting,0 mSvO,0 mSv [ped]O,Usually appropriate
142,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,MRA chest and abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
143,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
144,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
145,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
146,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
147,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,CTA chest and abdomen with IV contrast,10-30 mSv☢☢☢☢,,Usually appropriate
148,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,US duplex Doppler abdomen,0 mSvO,0 mSv [ped]O,May be appropriate
149,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,MRA chest and abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
150,Cardiac,"Arterial occlusion, renal arterial system, embolic etiology suspected, next imaging study, determine source",3195888,MRA chest without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
