,panel,scenario-text,scenario-id,procedure,adult-rrl,peds-rrl,appropriateness
93,Gastrointestinal,"Abdominal wall hernia suspected, spigelian, initial imaging",3195280,MRI pelvis without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
94,Gastrointestinal,"Abdominal wall hernia suspected, spigelian, initial imaging",3195280,CT abdomen and pelvis without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
95,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,US abdomen,0 mSvO,0 mSv [ped]O,Usually appropriate
96,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,CT abdomen and pelvis with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
97,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,CT abdomen and pelvis without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
98,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,MRI abdomen without and with IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
99,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,MRI abdomen without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
100,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,US pelvis,0 mSvO,0 mSv [ped]O,Usually not appropriate
101,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,Fluoroscopy upper GI series,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
102,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,Fluoroscopy upper GI series with small bowel follow-through,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
103,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,Radiography abdomen and pelvis,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
104,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,MRI pelvis without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
105,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,MRI pelvis without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
106,Gastrointestinal,"Abdominal wall hernia suspected, umbilical, initial imaging",3195276,CT abdomen and pelvis without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,Usually not appropriate
