,panel,scenario-text,scenario-id,procedure,adult-rrl,peds-rrl,appropriateness
0,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
1,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,US chest,0 mSvO,0 mSv [ped]O,Usually not appropriate
2,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
3,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
4,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
5,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
6,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
7,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
8,Thoracic,"Asthma, acute exacerbation, immunocompetent, complicated, initial imaging",3074090,V/Q scan lung,1-10 mSv☢☢☢,,Usually not appropriate
9,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,May be appropriate
10,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,US chest,0 mSvO,0 mSv [ped]O,Usually not appropriate
11,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
12,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
13,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
14,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
15,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
16,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
17,Thoracic,"Asthma, acute exacerbation, immunocompetent, uncomplicated, initial imaging",3074089,V/Q scan lung,1-10 mSv☢☢☢,,Usually not appropriate
18,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
19,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
20,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
21,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
22,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
23,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
24,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
25,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
26,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
27,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
28,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
29,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
30,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
31,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
32,Thoracic,"Bronchial stenosis suspected, initial imaging",3197460,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
33,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
34,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
35,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
36,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,May be appropriate (Disagreement)
37,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
38,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
39,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
40,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
41,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
42,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
43,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
44,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
45,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
46,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
47,Thoracic,"Bronchial stenosis, posttreatment assessment",3197463,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
48,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
49,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
50,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
51,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,May be appropriate (Disagreement)
52,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
53,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
54,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
55,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
56,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
57,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
58,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
59,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
60,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
61,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
62,Thoracic,"Bronchial stenosis, pretreatment assessment",3197462,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
63,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
64,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
65,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
66,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
67,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
68,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
69,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
70,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
71,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
72,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
73,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
74,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
75,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
76,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
77,Thoracic,"Bronchiectasis suspected, initial imaging",3197475,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
78,Thoracic,"Bronchiectasis, complications assessment",3197477,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
79,Thoracic,"Bronchiectasis, complications assessment",3197477,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
80,Thoracic,"Bronchiectasis, complications assessment",3197477,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
81,Thoracic,"Bronchiectasis, complications assessment",3197477,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
82,Thoracic,"Bronchiectasis, complications assessment",3197477,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
83,Thoracic,"Bronchiectasis, complications assessment",3197477,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
84,Thoracic,"Bronchiectasis, complications assessment",3197477,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
85,Thoracic,"Bronchiectasis, complications assessment",3197477,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
86,Thoracic,"Bronchiectasis, complications assessment",3197477,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
87,Thoracic,"Bronchiectasis, complications assessment",3197477,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
88,Thoracic,"Bronchiectasis, complications assessment",3197477,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
89,Thoracic,"Bronchiectasis, complications assessment",3197477,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
90,Thoracic,"Bronchiectasis, complications assessment",3197477,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
91,Thoracic,"Bronchiectasis, complications assessment",3197477,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
92,Thoracic,"Bronchiectasis, complications assessment",3197477,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
93,Thoracic,"Bronchiectasis, treatment response assessment",3197478,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
94,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
95,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
96,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
97,Thoracic,"Bronchiectasis, treatment response assessment",3197478,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
98,Thoracic,"Bronchiectasis, treatment response assessment",3197478,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
99,Thoracic,"Bronchiectasis, treatment response assessment",3197478,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
100,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
101,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
102,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
103,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
104,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
105,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
106,Thoracic,"Bronchiectasis, treatment response assessment",3197478,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
107,Thoracic,"Bronchiectasis, treatment response assessment",3197478,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
108,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
109,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,May be appropriate (Disagreement)
110,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate (Disagreement)
111,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
112,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
113,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
114,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
115,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
116,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
117,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
118,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
119,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
120,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
121,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
122,Thoracic,"Bronchomalacia suspected, initial imaging",3197468,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
123,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
124,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
125,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
126,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
127,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
128,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
129,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
130,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
131,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
132,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
133,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
134,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
135,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
136,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
137,Thoracic,"Bronchomalacia, posttreatment assessment",3197471,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
138,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
139,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
140,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
141,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT neck and chest with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
142,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT neck and chest without IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
143,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually not appropriate
144,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,Radiography neck,0.1-1mSv☢☢,,Usually not appropriate
145,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,MRI chest without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
146,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,MRI chest without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
147,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
148,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT neck with IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
149,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT neck without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
150,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT neck without IV contrast,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
151,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,CT neck and chest without and with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
152,Thoracic,"Bronchomalacia, pretreatment assessment",3197470,FDG-PET/CT skull base to mid-thigh,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
153,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,US echocardiography transthoracic resting,0 mSvO,0 mSv [ped]O,Usually appropriate
154,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,Radiography chest,<0.1 mSv☢,<0.03 mSv [ped]☢,Usually appropriate
155,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,CT chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
156,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,CT chest without and with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
157,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,CTA chest with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually appropriate
158,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,CTA chest without and with IV contrast,1-10 mSv☢☢☢,,Usually appropriate
159,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,US echocardiography transesophageal,0 mSvO,0 mSv [ped]O,May be appropriate
160,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,CT chest without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
161,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,CT heart function and morphology with IV contrast,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
162,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,US echocardiography transthoracic stress,0 mSvO,0 mSv [ped]O,Usually not appropriate
163,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,MRI heart function and morphology without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
164,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,MRI heart function and morphology without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
165,Thoracic,"Chest trauma, blunt, cardiac injury suspected, hemodynamically stable",3185411,MRI heart with function and inotropic stress without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
