,panel,scenario-text,scenario-id,procedure,adult-rrl,peds-rrl,appropriateness
0,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,MRA abdomen and pelvis without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
1,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,CTA abdomen and pelvis with IV contrast,10-30 mSv☢☢☢☢,,Usually appropriate
2,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,US duplex Doppler aorta abdomen,0 mSvO,0 mSv [ped]O,May be appropriate
3,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,Aortography abdomen,1-10 mSv☢☢☢,,May be appropriate
4,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,Radiography abdomen and pelvis,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,May be appropriate
5,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,MRA abdomen and pelvis without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
6,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,CT abdomen and pelvis with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate (Disagreement)
7,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,CT abdomen and pelvis without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
8,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,CT abdomen and pelvis without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,May be appropriate
9,Interventional Radiology,"AAA, f/u after repair (open or endovasc)",3079770,CT abdomen and pelvis without IV contrast and US aorta abdomen with duplex Doppler,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
10,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,MRA abdomen and pelvis without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually appropriate
11,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,CTA abdomen and pelvis with IV contrast,10-30 mSv☢☢☢☢,,Usually appropriate
12,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,Aortography abdomen,1-10 mSv☢☢☢,,May be appropriate
13,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,MRA abdomen and pelvis without IV contrast,0 mSvO,0 mSv [ped]O,May be appropriate
14,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,CT abdomen and pelvis with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
15,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,CT abdomen and pelvis without IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,May be appropriate
16,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,CT abdomen and pelvis without and with IV contrast,10-30 mSv☢☢☢☢,10-30 mSv [ped]☢☢☢☢☢,May be appropriate
17,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,US duplex Doppler aorta abdomen,0 mSvO,0 mSv [ped]O,Usually not appropriate
18,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,Radiography abdomen and pelvis,1-10 mSv☢☢☢,0.3-3 mSv [ped]☢☢☢,Usually not appropriate
19,Interventional Radiology,"AAA, pre-op planning (open or endovasc)",3079769,CT abdomen and pelvis without IV contrast and US aorta abdomen with duplex Doppler,10-30 mSv☢☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
20,Interventional Radiology,"Abdominal pain after meals and CTA showing widely patent origins of SMA and IMA, with compression of the celiac origin by the median arcuate ligament. Initial therapy.",3195695,Surgery with median arcuate ligament release,,,Usually appropriate
21,Interventional Radiology,"Abdominal pain after meals and CTA showing widely patent origins of SMA and IMA, with compression of the celiac origin by the median arcuate ligament. Initial therapy.",3195695,Mesenteric angiography in lateral projection during both inspiration and expiration,,,Usually appropriate
22,Interventional Radiology,"Abdominal pain after meals and CTA showing widely patent origins of SMA and IMA, with compression of the celiac origin by the median arcuate ligament. Initial therapy.",3195695,Supportive measures only,,,May be appropriate
23,Interventional Radiology,"Abdominal pain after meals and CTA showing widely patent origins of SMA and IMA, with compression of the celiac origin by the median arcuate ligament. Initial therapy.",3195695,Percutaneous transluminal angioplasty with stent placement,,,May be appropriate
24,Interventional Radiology,"Abdominal pain after meals and CTA showing widely patent origins of SMA and IMA, with compression of the celiac origin by the median arcuate ligament. Initial therapy.",3195695,Systemic anticoagulation,,,Usually not appropriate
25,Interventional Radiology,"Abnormal skin changes associated with the upper or lower extremity hemodialysis access cannulation site, including marked thinning, ulceration, eschar formation, spontaneous bleeding, pseudoaneurysm formation, superficial or deep infection. Treatment and procedures.",3196515,Surgical consultation,,,Usually appropriate
26,Interventional Radiology,"Abnormal skin changes associated with the upper or lower extremity hemodialysis access cannulation site, including marked thinning, ulceration, eschar formation, spontaneous bleeding, pseudoaneurysm formation, superficial or deep infection. Treatment and procedures.",3196515,Placement of a new tunneled dialysis catheter,,,Usually appropriate
27,Interventional Radiology,"Abnormal skin changes associated with the upper or lower extremity hemodialysis access cannulation site, including marked thinning, ulceration, eschar formation, spontaneous bleeding, pseudoaneurysm formation, superficial or deep infection. Treatment and procedures.",3196515,Fluoroscopy fistulography hemodialysis access with intervention,,,May be appropriate
28,Interventional Radiology,"Abnormal skin changes associated with the upper or lower extremity hemodialysis access cannulation site, including marked thinning, ulceration, eschar formation, spontaneous bleeding, pseudoaneurysm formation, superficial or deep infection. Treatment and procedures.",3196515,Continued hemodialysis access use with surveillance,,,Usually not appropriate
29,Interventional Radiology,"Asymptomatic, osteoporotic VCF. Initial treatment.",3196005,Medical management only,,,Usually appropriate
30,Interventional Radiology,"Asymptomatic, osteoporotic VCF. Initial treatment.",3196005,Percutaneous ablation spine,,,Usually not appropriate
31,Interventional Radiology,"Asymptomatic, osteoporotic VCF. Initial treatment.",3196005,Percutaneous vertebral augmentation,,,Usually not appropriate
32,Interventional Radiology,"Asymptomatic, osteoporotic VCF. Initial treatment.",3196005,Radiation oncology consultation,,,Usually not appropriate
33,Interventional Radiology,"Asymptomatic, osteoporotic VCF. Initial treatment.",3196005,Surgical consultation,,,Usually not appropriate
34,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,US duplex Doppler hemodialysis access lower extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
35,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,Fluoroscopy fistulography hemodialysis access lower extremity,1-10 mSv☢☢☢,,Usually appropriate
36,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,CTV lower extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
37,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,MRA lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
38,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,MRA lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
39,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,MRV lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
40,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,CTA lower extremity with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
41,Interventional Radiology,"AVF, lower extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196486,MRV lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
42,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,Fluoroscopy fistulography hemodialysis access upper extremity,1-10 mSv☢☢☢,,Usually appropriate
43,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,US duplex Doppler hemodialysis access upper extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
44,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,CTV upper extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
45,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,MRA upper extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
46,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,MRA upper extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
47,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,MRV upper extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
48,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,CTA upper extremity with IV contrast,1-10 mSv☢☢☢,,Usually not appropriate
49,Interventional Radiology,"AVF, upper extremity, not mature 2 mos after created, initial imaging, guide IR therapy",3196487,MRV upper extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
50,Interventional Radiology,"Benign VCF with worsening pain, or deformity, or pulmonary dysfunction. Initial treatment.",3196011,Percutaneous vertebral augmentation,,,Usually appropriate
51,Interventional Radiology,"Benign VCF with worsening pain, or deformity, or pulmonary dysfunction. Initial treatment.",3196011,Surgical consultation,,,Usually appropriate
52,Interventional Radiology,"Benign VCF with worsening pain, or deformity, or pulmonary dysfunction. Initial treatment.",3196011,Medical management only,,,May be appropriate
53,Interventional Radiology,"Benign VCF with worsening pain, or deformity, or pulmonary dysfunction. Initial treatment.",3196011,Percutaneous ablation spine,,,Usually not appropriate
54,Interventional Radiology,"Benign VCF with worsening pain, or deformity, or pulmonary dysfunction. Initial treatment.",3196011,Radiation oncology consultation,,,Usually not appropriate
55,Interventional Radiology,"Benign VCF with worsening pain, or deformity, or pulmonary dysfunction. Initial treatment.",3196011,Systemic radionuclide therapy,,,Usually not appropriate
56,Interventional Radiology,"Clinical suspicion of central venous stenosis or occlusion suggested by swelling (ie, soft tissue edema) of the extremity ipsilateral to the upper or lower extremity hemodialysis access, with or without the development of venous collaterals. Treatment and procedures.",3196496,Fluoroscopy fistulography hemodialysis access with intervention,,,Usually appropriate
57,Interventional Radiology,"Clinical suspicion of central venous stenosis or occlusion suggested by swelling (ie, soft tissue edema) of the extremity ipsilateral to the upper or lower extremity hemodialysis access, with or without the development of venous collaterals. Treatment and procedures.",3196496,Continued hemodialysis access use with surveillance,,,May be appropriate
58,Interventional Radiology,"Clinical suspicion of central venous stenosis or occlusion suggested by swelling (ie, soft tissue edema) of the extremity ipsilateral to the upper or lower extremity hemodialysis access, with or without the development of venous collaterals. Treatment and procedures.",3196496,US duplex Doppler hemodialysis access area of interest,0 mSvO,0 mSv [ped]O,Usually not appropriate
59,Interventional Radiology,"Clinical suspicion of central venous stenosis or occlusion suggested by swelling (ie, soft tissue edema) of the extremity ipsilateral to the upper or lower extremity hemodialysis access, with or without the development of venous collaterals. Treatment and procedures.",3196496,Placement of a new tunneled dialysis catheter,,,Usually not appropriate
60,Interventional Radiology,"Clinical suspicion of central venous stenosis or occlusion suggested by swelling (ie, soft tissue edema) of the extremity ipsilateral to the upper or lower extremity hemodialysis access, with or without the development of venous collaterals. Treatment and procedures.",3196496,Surgical consultation,,,Usually not appropriate
61,Interventional Radiology,"Device selection: Acutely ill patient requiring infusion of vesicant medication, hemodynamic monitoring, and frequent blood draws for 2 weeks or shorter.",3195968,Nontunneled central venous catheter,,,Usually appropriate
62,Interventional Radiology,"Device selection: Acutely ill patient requiring infusion of vesicant medication, hemodynamic monitoring, and frequent blood draws for 2 weeks or shorter.",3195968,PICC,,,Usually appropriate
63,Interventional Radiology,"Device selection: Acutely ill patient requiring infusion of vesicant medication, hemodynamic monitoring, and frequent blood draws for 2 weeks or shorter.",3195968,Midline catheter,,,May be appropriate
64,Interventional Radiology,"Device selection: Acutely ill patient requiring infusion of vesicant medication, hemodynamic monitoring, and frequent blood draws for 2 weeks or shorter.",3195968,Tunneled central venous catheter,,,May be appropriate
65,Interventional Radiology,"Device selection: Acutely ill patient requiring infusion of vesicant medication, hemodynamic monitoring, and frequent blood draws for 2 weeks or shorter.",3195968,Arm port,,,Usually not appropriate
66,Interventional Radiology,"Device selection: Acutely ill patient requiring infusion of vesicant medication, hemodynamic monitoring, and frequent blood draws for 2 weeks or shorter.",3195968,Chest port,,,Usually not appropriate
67,Interventional Radiology,Device selection: Patient requiring continuous or very frequent intravenous administration of intravenous medications (excluding total parenteral nutrition) for more than 2 weeks.,3195976,PICC,,,Usually appropriate
68,Interventional Radiology,Device selection: Patient requiring continuous or very frequent intravenous administration of intravenous medications (excluding total parenteral nutrition) for more than 2 weeks.,3195976,Tunneled central venous catheter,,,Usually appropriate
69,Interventional Radiology,Device selection: Patient requiring continuous or very frequent intravenous administration of intravenous medications (excluding total parenteral nutrition) for more than 2 weeks.,3195976,Chest port,,,May be appropriate
70,Interventional Radiology,Device selection: Patient requiring continuous or very frequent intravenous administration of intravenous medications (excluding total parenteral nutrition) for more than 2 weeks.,3195976,Arm port,,,May be appropriate
71,Interventional Radiology,Device selection: Patient requiring continuous or very frequent intravenous administration of intravenous medications (excluding total parenteral nutrition) for more than 2 weeks.,3195976,Nontunneled central venous catheter,,,Usually not appropriate
72,Interventional Radiology,Device selection: Patient requiring long term total parenteral nutrition and another indication for central access.,3195978,Tunneled central venous catheter double lumen,,,Usually appropriate
73,Interventional Radiology,Device selection: Patient requiring long term total parenteral nutrition and another indication for central access.,3195978,Double lumen PICC,,,Usually appropriate
74,Interventional Radiology,Device selection: Patient requiring long term total parenteral nutrition and another indication for central access.,3195978,Single lumen PICC,,,May be appropriate
75,Interventional Radiology,Device selection: Patient requiring long term total parenteral nutrition and another indication for central access.,3195978,Tunneled central venous catheter single lumen,,,May be appropriate
76,Interventional Radiology,Device selection: Patient requiring long term total parenteral nutrition and another indication for central access.,3195978,Chest port,,,May be appropriate
77,Interventional Radiology,Device selection: Patient requiring long term total parenteral nutrition and another indication for central access.,3195978,Arm port,,,Usually not appropriate
78,Interventional Radiology,"Device selection: Patient with acute renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for 2 weeks or shorter.",3195970,Nontunneled dialysis catheter,,,Usually appropriate
79,Interventional Radiology,"Device selection: Patient with acute renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for 2 weeks or shorter.",3195970,Tunneled dialysis catheter,,,Usually appropriate
80,Interventional Radiology,"Device selection: Patient with acute renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for 2 weeks or shorter.",3195970,Arm port,,,Usually not appropriate
81,Interventional Radiology,"Device selection: Patient with acute renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for 2 weeks or shorter.",3195970,Chest port,,,Usually not appropriate
82,Interventional Radiology,"Device selection: Patient with acute renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for 2 weeks or shorter.",3195970,PICC,,,Usually not appropriate
83,Interventional Radiology,Device selection: Patient with cancer diagnosis requiring central venous access for weekly chemotherapy infusion for more than 2 weeks.,3195974,Chest port,,,Usually appropriate
84,Interventional Radiology,Device selection: Patient with cancer diagnosis requiring central venous access for weekly chemotherapy infusion for more than 2 weeks.,3195974,Arm port,,,Usually appropriate
85,Interventional Radiology,Device selection: Patient with cancer diagnosis requiring central venous access for weekly chemotherapy infusion for more than 2 weeks.,3195974,PICC,,,May be appropriate
86,Interventional Radiology,Device selection: Patient with cancer diagnosis requiring central venous access for weekly chemotherapy infusion for more than 2 weeks.,3195974,Tunneled central venous catheter,,,May be appropriate
87,Interventional Radiology,Device selection: Patient with cancer diagnosis requiring central venous access for weekly chemotherapy infusion for more than 2 weeks.,3195974,Nontunneled central venous catheter,,,Usually not appropriate
88,Interventional Radiology,Device selection: Patient with Chronic Kidney Disease requiring central venous catheter IV infusions for more than 2 weeks.,3195980,Tunneled central venous catheter single lumen,,,Usually appropriate
89,Interventional Radiology,Device selection: Patient with Chronic Kidney Disease requiring central venous catheter IV infusions for more than 2 weeks.,3195980,Tunneled central venous catheter double lumen,,,Usually appropriate
90,Interventional Radiology,Device selection: Patient with Chronic Kidney Disease requiring central venous catheter IV infusions for more than 2 weeks.,3195980,Chest port via internal jugular vein,,,May be appropriate
91,Interventional Radiology,Device selection: Patient with Chronic Kidney Disease requiring central venous catheter IV infusions for more than 2 weeks.,3195980,Chest port via subclavian vein,,,Usually not appropriate
92,Interventional Radiology,Device selection: Patient with Chronic Kidney Disease requiring central venous catheter IV infusions for more than 2 weeks.,3195980,Arm port,,,Usually not appropriate
93,Interventional Radiology,Device selection: Patient with Chronic Kidney Disease requiring central venous catheter IV infusions for more than 2 weeks.,3195980,PICC,,,Usually not appropriate
94,Interventional Radiology,"Device selection: Patient with renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for more than 2 weeks.",3195972,Tunneled dialysis catheter,,,Usually appropriate
95,Interventional Radiology,"Device selection: Patient with renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for more than 2 weeks.",3195972,Nontunneled dialysis catheter,,,May be appropriate
96,Interventional Radiology,"Device selection: Patient with renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for more than 2 weeks.",3195972,Arm port,,,Usually not appropriate
97,Interventional Radiology,"Device selection: Patient with renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for more than 2 weeks.",3195972,Chest port,,,Usually not appropriate
98,Interventional Radiology,"Device selection: Patient with renal failure requiring central venous access for renal replacement therapy, anticipated duration of therapy for more than 2 weeks.",3195972,PICC,,,Usually not appropriate
99,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Systemic therapies,,,Usually appropriate
100,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Transarterial radioembolization,,,May be appropriate
101,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,External beam radiation therapy,,,May be appropriate
102,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Bland transarterial embolization,,,Usually not appropriate
103,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Transarterial chemoembolization,,,Usually not appropriate
104,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Percutaneous ablation liver,,,Usually not appropriate
105,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Surgical liver resection,,,Usually not appropriate
106,Interventional Radiology,"Ductal cholangiocarcinoma: Hilar cholangiocarcinoma, greater than 3 cm with poorly defined margins, vascular invasion, and periportal lymphadenopathy.",3195323,Liver transplantation,,,Usually not appropriate
107,Interventional Radiology,Failure of an upper or lower extremity arteriovenous fistula to mature within 2 months after creation. Treatment and procedures.,3196489,Fluoroscopy fistulography hemodialysis access with intervention,,,Usually appropriate
108,Interventional Radiology,Failure of an upper or lower extremity arteriovenous fistula to mature within 2 months after creation. Treatment and procedures.,3196489,Surgical consultation,,,Usually appropriate
109,Interventional Radiology,Failure of an upper or lower extremity arteriovenous fistula to mature within 2 months after creation. Treatment and procedures.,3196489,US duplex Doppler hemodialysis access area of interest,0 mSvO,0 mSv [ped]O,Usually appropriate
110,Interventional Radiology,Failure of an upper or lower extremity arteriovenous fistula to mature within 2 months after creation. Treatment and procedures.,3196489,Placement of a new tunneled dialysis catheter,,,May be appropriate
111,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,US duplex Doppler hemodialysis access lower extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
112,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,Fluoroscopy fistulography hemodialysis access lower extremity,1-10 mSv☢☢☢,,May be appropriate
113,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,CTV lower extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
114,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,MRA lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
115,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,CTA lower extremity with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
116,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,MRA lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
117,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,MRV lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
118,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, abnormal skin changes, initial imaging, guide IR therapy",3196498,MRV lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
119,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,US duplex Doppler hemodialysis access lower extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
120,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,Fluoroscopy fistulography hemodialysis access lower extremity,1-10 mSv☢☢☢,,May be appropriate
121,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,CTV lower extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
122,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,MRA lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
123,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,CTA lower extremity with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
124,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,MRA lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
125,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,MRV lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
126,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, deep infection, initial imaging, guide IR therapy",3196506,MRV lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
127,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,US duplex Doppler hemodialysis access lower extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
128,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,Fluoroscopy fistulography hemodialysis access lower extremity,1-10 mSv☢☢☢,,May be appropriate
129,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,CTV lower extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
130,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,MRA lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
131,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,CTA lower extremity with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
132,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,MRA lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
133,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,MRV lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
134,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, eschar, initial imaging, guide IR therapy",3196502,MRV lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
135,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,US duplex Doppler hemodialysis access lower extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
136,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,Fluoroscopy fistulography hemodialysis access lower extremity,1-10 mSv☢☢☢,,May be appropriate
137,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,CTV lower extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
138,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,MRA lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
139,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,CTA lower extremity with IV contrast,1-10 mSv☢☢☢,3-10 mSv [ped]☢☢☢☢,Usually not appropriate
140,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,MRA lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
141,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,MRV lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
142,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, marked skin thinning, initial imaging, guide IR therapy",3196500,MRV lower extremity without IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
143,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, pseudoaneurysm, initial imaging, guide IR therapy",3196504,US duplex Doppler hemodialysis access lower extremity,0 mSvO,0 mSv [ped]O,Usually appropriate
144,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, pseudoaneurysm, initial imaging, guide IR therapy",3196504,Fluoroscopy fistulography hemodialysis access lower extremity,1-10 mSv☢☢☢,,May be appropriate
145,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, pseudoaneurysm, initial imaging, guide IR therapy",3196504,CTV lower extremity with IV contrast,10-30 mSv☢☢☢☢,,Usually not appropriate
146,Interventional Radiology,"Hemodialysis access cannulation site, lower extremity, pseudoaneurysm, initial imaging, guide IR therapy",3196504,MRA lower extremity without and with IV contrast,0 mSvO,0 mSv [ped]O,Usually not appropriate
